payment_id,order_id,payment_method,payment_status,payment_date
697,697,COD,Completed,2024-03-22
698,698,Debit Card,Completed,2025-11-18
699,699,UPI,Completed,2026-03-31
700,700,Credit Card,Completed,2024-12-10
701,701,Net Banking,Completed,2025-11-03
702,702,Debit Card,Completed,2025-03-10
703,703,Net Banking,Failed,2024-07-07
704,704,UPI,Completed,2025-12-10
705,705,Credit Card,Completed,2025-11-20
706,706,COD,Completed,2025-10-13
707,707,COD,Completed,2024-01-11
708,708,COD,Failed,2026-05-14
709,709,Debit Card,Completed,2024-07-07
710,710,COD,Failed,2025-09-26
711,711,COD,Failed,2024-08-19
712,712,Credit Card,Completed,2025-04-23
713,713,Net Banking,Completed,2026-03-02
714,714,UPI,Completed,2024-02-11
715,715,Debit Card,Completed,2024-07-04
716,716,Debit Card,Completed,2024-01-11
717,717,COD,Completed,2025-12-17
718,718,Debit Card,Failed,2024-04-02
719,719,COD,Completed,2026-02-13
720,720,UPI,Completed,2026-05-05
721,721,Credit Card,Failed,2025-05-13
722,722,UPI,Completed,2025-10-20
723,723,Net Banking,Completed,2026-02-08
724,724,Credit Card,Completed,2025-08-07
725,725,Credit Card,Completed,2025-03-15
726,726,UPI,Completed,2024-04-08
727,727,COD,Completed,2025-04-06
728,728,COD,Completed,2025-03-28
729,729,COD,Completed,2024-02-03
730,730,COD,Completed,2025-11-03
731,731,Debit Card,Completed,2025-10-05
732,732,UPI,Completed,2024-09-27
733,733,UPI,Completed,2024-09-24
734,734,COD,Completed,2025-05-11
735,735,COD,Completed,2025-04-20
736,736,UPI,Completed,2026-04-27
737,737,Credit Card,Completed,2025-12-16
738,738,Debit Card,Failed,2024-06-14
739,739,Credit Card,Completed,2024-08-17
740,740,COD,Completed,2026-04-17
741,741,UPI,Completed,2025-08-05
742,742,COD,Failed,2025-07-18
743,743,COD,Completed,2025-11-16
744,744,COD,Completed,2025-04-12
745,745,Net Banking,Completed,2024-04-04
746,746,COD,Completed,2025-01-17
747,747,UPI,Failed,2024-02-28
748,748,Debit Card,Completed,2024-09-09
749,749,Credit Card,Failed,2024-03-20
750,750,UPI,Completed,2026-04-29
751,751,Credit Card,Completed,2025-01-04
752,752,Net Banking,Failed,2026-03-08
753,753,COD,Failed,2024-02-08
754,754,Net Banking,Completed,2025-09-05
755,755,UPI,Completed,2025-09-04
756,756,COD,Completed,2025-11-14
757,757,Debit Card,Failed,2026-04-17
758,758,COD,Failed,2024-05-21
759,759,Net Banking,Failed,2024-07-21
760,760,UPI,Completed,2025-08-21
761,761,UPI,Completed,2024-12-20
762,762,Debit Card,Completed,2025-10-19
763,763,Debit Card,Completed,2026-01-02
764,764,Debit Card,Completed,2025-08-04
765,765,COD,Failed,2025-05-09
766,766,COD,Completed,2025-07-12
767,767,Debit Card,Completed,2025-09-24
768,768,Debit Card,Completed,2024-02-16
769,769,Net Banking,Completed,2025-09-20
770,770,UPI,Completed,2024-03-05
771,771,UPI,Completed,2024-04-19
772,772,Net Banking,Completed,2025-01-12
773,773,COD,Failed,2025-10-09
774,774,Debit Card,Completed,2025-03-18
775,775,Debit Card,Completed,2024-07-01
776,776,Credit Card,Failed,2024-02-24
777,777,COD,Completed,2024-04-13
778,778,Debit Card,Completed,2024-11-24
779,779,Credit Card,Completed,2026-03-16
780,780,Credit Card,Completed,2024-10-19
781,781,UPI,Completed,2024-09-24
782,782,COD,Completed,2025-06-03
783,783,UPI,Completed,2026-04-08
784,784,Credit Card,Completed,2024-07-08
785,785,Debit Card,Completed,2025-02-26
786,786,Net Banking,Completed,2026-04-16
787,787,Net Banking,Completed,2024-07-21
788,788,Net Banking,Failed,2025-11-30
789,789,Credit Card,Completed,2025-03-18
790,790,Net Banking,Completed,2025-07-24
791,791,Debit Card,Failed,2025-05-18
792,792,UPI,Completed,2025-12-18
793,793,Debit Card,Completed,2024-01-01
794,794,Debit Card,Completed,2025-12-27
795,795,Debit Card,Completed,2025-12-30
796,796,Net Banking,Completed,2024-04-25
797,797,Credit Card,Completed,2024-05-27
798,798,Debit Card,Completed,2024-02-09
799,799,Credit Card,Completed,2025-04-06
800,800,UPI,Failed,2024-04-07
801,801,Net Banking,Completed,2026-03-02
802,802,Credit Card,Completed,2024-01-22
803,803,UPI,Completed,2024-12-18
804,804,UPI,Failed,2026-03-11
805,805,Net Banking,Completed,2024-01-01
806,806,UPI,Completed,2025-06-11
807,807,Net Banking,Completed,2025-04-30
808,808,COD,Completed,2026-03-13
809,809,Debit Card,Completed,2025-06-04
810,810,Net Banking,Completed,2024-04-08
811,811,Debit Card,Completed,2025-04-29
812,812,Credit Card,Failed,2026-04-01
813,813,Credit Card,Failed,2024-06-27
814,814,Credit Card,Completed,2026-02-04
815,815,Credit Card,Completed,2025-08-23
816,816,Debit Card,Failed,2025-04-26
817,817,Credit Card,Completed,2026-02-05
818,818,UPI,Failed,2026-01-27
819,819,Debit Card,Failed,2024-04-27
820,820,COD,Completed,2025-03-26
821,821,Credit Card,Completed,2024-05-26
822,822,Credit Card,Completed,2024-10-13
823,823,COD,Completed,2025-03-25
824,824,COD,Completed,2025-02-02
825,825,UPI,Completed,2026-04-17
826,826,UPI,Failed,2024-01-19
827,827,COD,Completed,2025-10-28
828,828,Credit Card,Completed,2024-02-19
829,829,UPI,Failed,2024-07-11
830,830,Credit Card,Failed,2026-03-31
831,831,COD,Failed,2025-11-18
832,832,Credit Card,Failed,2025-03-30
833,833,Credit Card,Failed,2025-07-14
834,834,COD,Failed,2024-07-29
835,835,Net Banking,Failed,2024-10-30
836,836,Debit Card,Completed,2024-08-18
837,837,UPI,Completed,2025-05-13
838,838,Credit Card,Completed,2025-06-28
839,839,Credit Card,Completed,2026-04-15
840,840,UPI,Completed,2024-12-30
841,841,COD,Completed,2024-08-05
842,842,UPI,Failed,2024-05-01
843,843,COD,Failed,2025-01-05
844,844,UPI,Completed,2026-03-05
845,845,COD,Failed,2025-07-28
846,846,UPI,Completed,2024-07-13
847,847,COD,Failed,2025-04-27
848,848,Net Banking,Completed,2026-04-10
849,849,UPI,Completed,2024-06-07
850,850,Debit Card,Completed,2024-06-01
851,851,Credit Card,Completed,2024-06-12
852,852,Credit Card,Failed,2025-05-18
853,853,Net Banking,Completed,2024-07-10
854,854,Credit Card,Completed,2024-12-28
855,855,Credit Card,Completed,2025-05-12
856,856,Debit Card,Completed,2025-03-23
857,857,Net Banking,Completed,2024-12-28
858,858,Debit Card,Completed,2024-12-13
859,859,COD,Completed,2026-01-19
860,860,Net Banking,Completed,2025-09-24
861,861,Credit Card,Completed,2026-03-03
862,862,Credit Card,Completed,2025-03-28
863,863,Net Banking,Completed,2026-04-07
864,864,UPI,Failed,2025-03-07
865,865,Net Banking,Completed,2025-02-11
866,866,UPI,Completed,2025-10-19
867,867,UPI,Completed,2025-12-22
868,868,COD,Failed,2025-03-23
869,869,UPI,Completed,2025-07-16
870,870,Credit Card,Completed,2025-10-17
871,871,Debit Card,Failed,2025-05-04
872,872,UPI,Completed,2024-10-05
873,873,Debit Card,Completed,2024-04-15
874,874,Credit Card,Completed,2026-01-26
875,875,Debit Card,Completed,2025-02-09
876,876,Debit Card,Completed,2024-03-21
877,877,Credit Card,Completed,2024-11-19
878,878,Net Banking,Completed,2024-11-03
879,879,Credit Card,Failed,2024-02-23
880,880,Net Banking,Completed,2026-01-01
881,881,Debit Card,Completed,2024-10-04
882,882,Debit Card,Completed,2025-08-07
883,883,Debit Card,Completed,2024-04-08
884,884,Debit Card,Completed,2025-12-12
885,885,Net Banking,Failed,2024-05-08
886,886,Net Banking,Failed,2024-10-16
887,887,UPI,Completed,2026-04-04
888,888,Credit Card,Completed,2025-04-15
889,889,COD,Completed,2025-04-25
890,890,COD,Failed,2026-05-12
891,891,Credit Card,Failed,2026-05-21
892,892,Credit Card,Failed,2025-05-25
893,893,COD,Completed,2025-06-17
894,894,COD,Failed,2025-06-14
895,895,COD,Failed,2024-09-24
896,896,COD,Completed,2024-06-28
897,897,Debit Card,Completed,2024-06-04
898,898,Credit Card,Completed,2024-03-02
899,899,Credit Card,Completed,2025-01-19
900,900,UPI,Failed,2025-04-05
901,901,Credit Card,Completed,2025-01-14
902,902,Credit Card,Completed,2024-02-09
903,903,Net Banking,Completed,2025-02-01
904,904,Debit Card,Failed,2024-12-01
905,905,Credit Card,Failed,2024-05-06
906,906,Credit Card,Completed,2025-04-30
907,907,UPI,Failed,2025-06-20
908,908,Debit Card,Completed,2024-06-12
909,909,UPI,Completed,2026-03-03
910,910,COD,Failed,2024-03-11
911,911,Net Banking,Failed,2025-02-01
912,912,Debit Card,Completed,2024-10-15
913,913,Credit Card,Failed,2025-04-03
914,914,Debit Card,Failed,2025-12-05
915,915,UPI,Completed,2025-05-18
916,916,Net Banking,Completed,2024-07-16
917,917,Credit Card,Completed,2025-06-27
918,918,UPI,Completed,2024-04-25
919,919,Debit Card,Completed,2024-01-01
920,920,Credit Card,Failed,2026-03-10
921,921,COD,Completed,2024-11-21
922,922,UPI,Completed,2025-12-24
923,923,UPI,Failed,2025-02-05
924,924,UPI,Completed,2026-04-26
925,925,UPI,Failed,2024-08-13
926,926,COD,Completed,2025-12-28
927,927,Debit Card,Completed,2024-12-17
928,928,COD,Completed,2026-02-28
929,929,Debit Card,Completed,2025-04-03
930,930,COD,Failed,2024-07-27
931,931,Net Banking,Completed,2026-03-28
932,932,UPI,Completed,2026-02-22
933,933,Debit Card,Failed,2024-11-14
934,934,COD,Failed,2024-03-28
935,935,Net Banking,Completed,2025-11-20
936,936,COD,Completed,2025-03-27
937,937,Credit Card,Completed,2026-02-07
938,938,Debit Card,Completed,2025-10-29
939,939,UPI,Completed,2025-11-23
940,940,Credit Card,Failed,2025-02-01
941,941,Debit Card,Completed,2025-09-24
942,942,Debit Card,Failed,2024-09-16
943,943,COD,Completed,2025-05-21
944,944,Credit Card,Completed,2025-06-06
945,945,UPI,Completed,2024-01-04
946,946,Debit Card,Failed,2025-04-12
947,947,COD,Completed,2024-02-28
948,948,UPI,Completed,2026-04-17
949,949,UPI,Completed,2024-01-08
950,950,COD,Failed,2024-10-30
951,951,Credit Card,Failed,2026-04-09
952,952,Net Banking,Completed,2024-07-12
953,953,Debit Card,Completed,2024-01-05
954,954,UPI,Completed,2025-12-26
955,955,Net Banking,Completed,2025-01-31
956,956,Debit Card,Failed,2025-12-03
957,957,Credit Card,Failed,2024-08-09
958,958,COD,Failed,2025-06-30
959,959,Debit Card,Failed,2025-03-20
960,960,COD,Completed,2024-11-24
961,961,Credit Card,Failed,2024-04-16
962,962,Debit Card,Completed,2024-05-30
963,963,Credit Card,Completed,2026-04-18
964,964,Debit Card,Failed,2025-03-26
965,965,Debit Card,Completed,2024-05-27
966,966,UPI,Completed,2025-05-31
967,967,Net Banking,Failed,2024-05-03
968,968,Credit Card,Completed,2025-04-06
969,969,COD,Completed,2026-05-22
970,970,Debit Card,Completed,2025-11-03
971,971,Net Banking,Completed,2024-06-14
972,972,Net Banking,Completed,2025-08-10
973,973,UPI,Failed,2024-12-08
974,974,COD,Completed,2024-07-11
975,975,COD,Completed,2026-04-25
976,976,Net Banking,Completed,2024-04-20
977,977,UPI,Completed,2024-01-30
978,978,UPI,Completed,2024-12-29
979,979,COD,Completed,2025-10-12
980,980,Debit Card,Completed,2025-12-16
981,981,Net Banking,Completed,2025-05-19
982,982,Credit Card,Completed,2025-05-12
983,983,Net Banking,Completed,2026-02-17
984,984,Credit Card,Completed,2024-05-07
985,985,Credit Card,Completed,2024-06-12
986,986,UPI,Completed,2026-01-05
987,987,Debit Card,Failed,2025-10-31
988,988,Net Banking,Completed,2024-06-06
989,989,Credit Card,Completed,2024-05-17
990,990,Credit Card,Completed,2025-06-23
991,991,Net Banking,Completed,2024-02-15
992,992,UPI,Failed,2025-01-23
993,993,Debit Card,Completed,2025-03-15
994,994,Net Banking,Completed,2024-12-01
995,995,COD,Failed,2026-02-02
996,996,Debit Card,Completed,2025-03-30
997,997,COD,Completed,2025-09-03
998,998,Credit Card,Completed,2025-09-15
999,999,UPI,Failed,2026-05-24
1000,1000,Credit Card,Completed,2026-03-22
1001,1001,Net Banking,Completed,2024-02-29
1002,1002,UPI,Failed,2025-09-09
1003,1003,COD,Failed,2024-10-06
1004,1004,COD,Completed,2024-10-07
1005,1005,Net Banking,Completed,2024-02-10
1006,1006,Net Banking,Completed,2026-01-22
1007,1007,Debit Card,Completed,2025-09-23
1008,1008,UPI,Completed,2025-07-16
1009,1009,UPI,Completed,2025-03-07
1010,1010,UPI,Failed,2026-02-09
1011,1011,Net Banking,Failed,2026-04-15
1012,1012,Credit Card,Failed,2025-02-12
1013,1013,Debit Card,Completed,2025-02-04
1014,1014,Net Banking,Completed,2025-08-26
1015,1015,Credit Card,Failed,2024-10-18
1016,1016,Debit Card,Completed,2024-08-03
1017,1017,Net Banking,Completed,2025-06-19
1018,1018,Debit Card,Failed,2024-04-14
1019,1019,Credit Card,Completed,2024-08-29
1020,1020,COD,Completed,2024-02-10
1021,1021,Net Banking,Completed,2025-09-28
1022,1022,Net Banking,Completed,2024-05-17
1023,1023,Net Banking,Completed,2024-09-13
1024,1024,COD,Completed,2026-04-11
1025,1025,Debit Card,Completed,2024-11-01
1026,1026,Net Banking,Failed,2026-02-15
1027,1027,UPI,Completed,2025-08-14
1028,1028,Net Banking,Completed,2025-07-07
1029,1029,Debit Card,Failed,2025-09-10
1030,1030,UPI,Failed,2026-04-24
1031,1031,Net Banking,Completed,2024-02-21
1032,1032,COD,Completed,2024-06-28
1033,1033,Net Banking,Completed,2024-04-02
1034,1034,Credit Card,Completed,2026-04-23
1035,1035,Net Banking,Completed,2026-01-08
1036,1036,UPI,Failed,2024-07-21
1037,1037,Debit Card,Completed,2024-08-31
1038,1038,COD,Completed,2025-07-16
1039,1039,UPI,Completed,2026-02-22
1040,1040,Net Banking,Completed,2026-04-29
1041,1041,COD,Failed,2024-09-14
1042,1042,Net Banking,Completed,2025-10-18
1043,1043,Debit Card,Completed,2025-08-03
1044,1044,COD,Completed,2024-01-24
1045,1045,UPI,Completed,2024-12-27
1046,1046,UPI,Completed,2025-01-27
1047,1047,COD,Completed,2026-05-07
1048,1048,Net Banking,Completed,2026-04-29
1049,1049,COD,Completed,2024-10-21
1050,1050,UPI,Failed,2024-11-29
1051,1051,COD,Completed,2024-06-26
1052,1052,Net Banking,Completed,2024-04-12
1053,1053,Debit Card,Completed,2025-06-20
1054,1054,UPI,Completed,2025-09-25
1055,1055,UPI,Completed,2025-05-12
1056,1056,Net Banking,Completed,2025-02-07
1057,1057,Credit Card,Completed,2026-03-02
1058,1058,COD,Completed,2025-01-15
1059,1059,Net Banking,Completed,2025-09-06
1060,1060,COD,Failed,2025-05-06
1061,1061,UPI,Completed,2025-05-12
1062,1062,Debit Card,Failed,2026-02-16
1063,1063,COD,Completed,2024-11-25
1064,1064,COD,Completed,2024-02-10
1065,1065,UPI,Completed,2024-03-02
1066,1066,Net Banking,Completed,2026-03-23
1067,1067,COD,Failed,2024-08-23
1068,1068,COD,Failed,2024-08-13
1069,1069,Credit Card,Completed,2025-07-27
1070,1070,Credit Card,Completed,2024-05-06
1071,1071,UPI,Completed,2026-01-10
1072,1072,UPI,Completed,2025-03-09
1073,1073,COD,Completed,2026-02-13
1074,1074,Debit Card,Completed,2026-02-16
1075,1075,Net Banking,Completed,2025-12-09
1076,1076,UPI,Failed,2025-01-16
1077,1077,Net Banking,Failed,2025-02-09
1078,1078,Debit Card,Completed,2024-05-16
1079,1079,Debit Card,Completed,2025-08-24
1080,1080,Net Banking,Failed,2026-03-04
1081,1081,COD,Completed,2024-06-09
1082,1082,Net Banking,Completed,2025-06-23
1083,1083,UPI,Completed,2026-01-12
1084,1084,UPI,Failed,2024-08-04
1085,1085,Net Banking,Completed,2025-01-12
1086,1086,Credit Card,Completed,2024-07-04
1087,1087,Credit Card,Failed,2025-10-27
1088,1088,Credit Card,Failed,2025-07-30
1089,1089,COD,Completed,2024-05-20
1090,1090,Credit Card,Completed,2024-12-28
1091,1091,Debit Card,Failed,2026-03-11
1092,1092,Debit Card,Failed,2026-04-08
1093,1093,Credit Card,Completed,2026-03-08
1094,1094,Credit Card,Completed,2025-06-02
1095,1095,COD,Completed,2025-07-31
1096,1096,COD,Completed,2024-09-15
1097,1097,COD,Completed,2025-11-05
1098,1098,UPI,Completed,2024-11-11
1099,1099,Credit Card,Completed,2025-04-21
1100,1100,Debit Card,Completed,2026-04-23
1101,1101,COD,Completed,2026-05-08
1102,1102,Debit Card,Failed,2025-02-14
1103,1103,Debit Card,Completed,2025-08-29
1104,1104,Credit Card,Completed,2024-03-25
1105,1105,Credit Card,Failed,2025-04-19
1106,1106,COD,Completed,2026-04-03
1107,1107,Debit Card,Completed,2024-03-05
1108,1108,COD,Failed,2024-12-13
1109,1109,Credit Card,Completed,2024-02-17
1110,1110,Debit Card,Failed,2025-02-26
1111,1111,Credit Card,Failed,2024-04-07
1112,1112,COD,Completed,2025-12-16
1113,1113,COD,Completed,2026-01-14
1114,1114,Credit Card,Failed,2024-09-10
1115,1115,Net Banking,Failed,2025-06-24
1116,1116,Net Banking,Failed,2025-04-08
1117,1117,Credit Card,Completed,2025-11-18
1118,1118,COD,Failed,2024-04-22
1119,1119,UPI,Completed,2025-10-01
1120,1120,Credit Card,Completed,2024-02-03
1121,1121,Debit Card,Completed,2024-08-16
1122,1122,UPI,Completed,2026-02-16
1123,1123,UPI,Completed,2024-10-09
1124,1124,UPI,Completed,2024-07-27
1125,1125,COD,Completed,2024-01-18
1126,1126,Debit Card,Failed,2026-01-14
1127,1127,UPI,Failed,2024-08-31
1128,1128,Credit Card,Completed,2025-09-24
1129,1129,Debit Card,Completed,2024-09-07
1130,1130,Credit Card,Failed,2025-05-02
1131,1131,COD,Completed,2024-04-28
1132,1132,UPI,Completed,2025-08-22
1133,1133,Debit Card,Failed,2026-05-06
1134,1134,Credit Card,Completed,2025-03-12
1135,1135,Debit Card,Failed,2025-06-06
1136,1136,Net Banking,Failed,2024-09-01
1137,1137,UPI,Failed,2025-01-19
1138,1138,Debit Card,Completed,2024-07-05
1139,1139,Net Banking,Completed,2026-05-17
1140,1140,Net Banking,Failed,2026-01-17
1141,1141,UPI,Failed,2024-03-05
1142,1142,Net Banking,Failed,2025-08-31
1143,1143,Net Banking,Completed,2024-01-18
1144,1144,COD,Completed,2024-11-15
1145,1145,Credit Card,Completed,2026-01-22
1146,1146,COD,Completed,2025-05-02
1147,1147,Debit Card,Completed,2025-09-20
1148,1148,COD,Completed,2024-07-05
1149,1149,Net Banking,Failed,2026-01-05
1150,1150,Debit Card,Failed,2024-09-02
1151,1151,COD,Completed,2024-06-22
1152,1152,UPI,Failed,2026-03-31
1153,1153,UPI,Completed,2025-04-01
1154,1154,Credit Card,Failed,2024-11-04
1155,1155,UPI,Completed,2025-12-16
1156,1156,UPI,Failed,2025-12-22
1157,1157,UPI,Failed,2026-01-12
1158,1158,COD,Failed,2025-06-20
1159,1159,Debit Card,Completed,2024-10-28
1160,1160,Debit Card,Failed,2024-12-10
1161,1161,COD,Completed,2026-03-06
1162,1162,COD,Completed,2024-02-23
1163,1163,Net Banking,Completed,2026-05-07
1164,1164,COD,Failed,2026-03-13
1165,1165,Debit Card,Completed,2024-08-05
1166,1166,Credit Card,Completed,2024-02-05
1167,1167,COD,Completed,2024-02-17
1168,1168,Credit Card,Completed,2024-04-14
1169,1169,COD,Completed,2024-09-23
1170,1170,Debit Card,Completed,2026-05-01
1171,1171,Net Banking,Completed,2024-11-11
1172,1172,Debit Card,Failed,2024-03-15
1173,1173,UPI,Failed,2025-08-24
1174,1174,Credit Card,Failed,2025-06-11
1175,1175,Debit Card,Completed,2024-05-31
1176,1176,Net Banking,Completed,2025-01-29
1177,1177,Debit Card,Completed,2025-03-05
1178,1178,COD,Completed,2024-12-30
1179,1179,UPI,Completed,2025-09-20
1180,1180,Debit Card,Completed,2024-04-19
1181,1181,COD,Failed,2025-03-21
1182,1182,UPI,Completed,2024-10-05
1183,1183,Debit Card,Completed,2026-04-23
1184,1184,UPI,Failed,2025-04-18
1185,1185,Credit Card,Completed,2025-09-16
1186,1186,Net Banking,Completed,2024-05-28
1187,1187,Debit Card,Completed,2025-03-31
