order_id,customer_id,order_date,order_status,total_amount
641,2263,2024-05-10,Cancelled,153047.92
642,2165,2024-09-28,Shipped,122027.81
643,2921,2025-12-26,Processing,62735.24
644,2761,2025-07-17,Delivered,202134.24
645,2433,2024-08-17,Processing,8906.02
646,1903,2024-09-22,Delivered,166798.77
647,2691,2025-11-17,Cancelled,105319.75
648,3790,2025-08-08,Delivered,132539.68
649,894,2026-03-12,Delivered,187269.16
650,1750,2024-03-13,Processing,147323.21
651,2757,2025-03-28,Shipped,358888.94
652,336,2025-02-22,Processing,112977.24
653,978,2025-03-02,Processing,44550.01
654,1136,2025-04-30,Shipped,158971.46
655,450,2025-05-31,Cancelled,139547.88
656,3443,2025-03-02,Shipped,48885.57
657,2828,2024-07-01,Delivered,28726.26
658,3812,2024-12-16,Processing,81578.05
659,4450,2024-05-27,Delivered,210113.19
660,4044,2024-12-05,Delivered,58691.2
661,873,2025-10-06,Shipped,106547.46
662,1824,2026-02-21,Delivered,184828.16
663,4429,2025-06-21,Delivered,170363.33
664,3371,2026-04-13,Processing,135607.49
665,4301,2025-06-18,Shipped,163774.75
666,596,2025-03-29,Processing,13094.82
667,2489,2024-10-13,Cancelled,155159.26
668,826,2024-01-02,Shipped,323676.82
669,3400,2026-01-29,Shipped,223846.95
670,4919,2025-01-25,Shipped,227844.38
671,60,2026-05-27,Cancelled,113500.92
672,260,2025-03-21,Cancelled,108089.99
673,907,2025-07-19,Delivered,6409.6
674,2306,2025-09-06,Delivered,251759.1
675,4331,2025-05-09,Processing,68103.5
676,4402,2025-08-13,Cancelled,134661.8
677,3921,2026-01-20,Delivered,113728.64
678,3383,2024-05-02,Cancelled,147184.9
679,2479,2026-02-04,Shipped,29873.32
680,933,2025-05-23,Cancelled,263379.62
681,2408,2026-05-10,Delivered,231220.07
682,3320,2024-07-29,Processing,27195.09
683,77,2025-05-29,Processing,92927.12
684,4908,2025-08-23,Cancelled,18495.51
685,1991,2024-04-02,Processing,49360.77
686,1546,2025-05-24,Processing,129416.14
687,2125,2025-09-05,Cancelled,26829.93
688,2610,2025-01-30,Processing,12793.66
689,3183,2025-08-16,Shipped,83502.15
690,3732,2025-08-14,Cancelled,292289.35
691,716,2024-10-05,Delivered,80040.56
692,810,2025-11-20,Processing,96414.12
693,316,2025-07-27,Delivered,39094.23
694,2683,2025-05-06,Processing,30249.96
695,1784,2025-12-25,Shipped,316686.91
696,596,2024-07-23,Shipped,85210.15
697,3010,2024-03-22,Delivered,142894.53
698,3375,2025-11-18,Delivered,77865.57
699,4740,2026-03-31,Processing,233063.42
700,3088,2024-12-10,Delivered,40297.86
701,3414,2025-11-03,Shipped,19674.26
702,1963,2025-03-10,Delivered,61421.37
703,2794,2024-07-07,Cancelled,230008.85
704,578,2025-12-10,Delivered,134028.91
705,1127,2025-11-20,Delivered,121856.08
706,1542,2025-10-13,Delivered,440311.69
707,145,2024-01-11,Delivered,67337.8
708,376,2026-05-14,Cancelled,4938.93
709,4246,2024-07-07,Processing,104751.54
710,4486,2025-09-26,Cancelled,106168.96
711,3364,2024-08-19,Cancelled,88298.46
712,1725,2025-04-23,Shipped,150222.53
713,4536,2026-03-02,Processing,102028.76
714,2839,2024-02-11,Delivered,66581.08
715,1951,2024-07-04,Processing,199600.56
716,2867,2024-01-11,Shipped,175603.51
717,2149,2025-12-17,Delivered,2823.84
718,871,2024-04-02,Cancelled,35594.4
719,1456,2026-02-13,Delivered,113723.7
720,1156,2026-05-05,Shipped,23493.75
721,2250,2025-05-13,Cancelled,86323.58
722,2040,2025-10-20,Delivered,313034.06
723,789,2026-02-08,Shipped,14631.4
724,2936,2025-08-07,Processing,112309.45
725,2211,2025-03-15,Delivered,35637.67
726,2047,2024-04-08,Processing,200176.62
727,4456,2025-04-06,Delivered,161658.95
728,434,2025-03-28,Delivered,59877.68
729,3121,2024-02-03,Delivered,126153.65
730,4657,2025-11-03,Delivered,32576.84
731,1407,2025-10-05,Processing,177200.1
732,2810,2024-09-27,Shipped,45142.03
733,2308,2024-09-24,Processing,131033.6
734,312,2025-05-11,Processing,196552.67
735,733,2025-04-20,Processing,87143.94
736,2159,2026-04-27,Processing,77863.93
737,4347,2025-12-16,Delivered,252420.94
738,4652,2024-06-14,Cancelled,209547.13
739,422,2024-08-17,Shipped,178616.83
740,3046,2026-04-17,Shipped,270344.32
741,1964,2025-08-05,Delivered,5562.84
742,1429,2025-07-18,Cancelled,159626.45
743,4823,2025-11-16,Shipped,85765.52
744,3082,2025-04-12,Shipped,335292.01
745,4928,2024-04-04,Delivered,157165.8
746,2769,2025-01-17,Shipped,102135.24
747,3262,2024-02-28,Cancelled,138983.58
748,4098,2024-09-09,Delivered,34833.56
749,3693,2024-03-20,Cancelled,240853.37
750,1878,2026-04-29,Shipped,179006.81
751,4158,2025-01-04,Processing,513948.1
752,375,2026-03-08,Cancelled,45018.83
753,3860,2024-02-08,Cancelled,99003.5
754,927,2025-09-05,Processing,293233.35
755,4525,2025-09-04,Delivered,95813.7
756,632,2025-11-14,Processing,28881.82
757,2608,2026-04-17,Cancelled,196527.91
758,2724,2024-05-21,Cancelled,158887.7
759,2836,2024-07-21,Cancelled,238825.43
760,2173,2025-08-21,Processing,206501.23
761,697,2024-12-20,Delivered,371387.09
762,2730,2025-10-19,Processing,73258.94
763,3642,2026-01-02,Delivered,289515.63
764,752,2025-08-04,Processing,49250.14
765,735,2025-05-09,Cancelled,143155.15
766,2564,2025-07-12,Processing,195318.56
767,4681,2025-09-24,Shipped,248709.09
768,4834,2024-02-16,Shipped,365678.51
769,1509,2025-09-20,Shipped,215261.47
770,688,2024-03-05,Shipped,17596.68
771,640,2024-04-19,Shipped,53498.99
772,446,2025-01-12,Delivered,80553.8
773,2463,2025-10-09,Cancelled,164498.47
774,4465,2025-03-18,Shipped,222441.31
775,3149,2024-07-01,Processing,169432.3
776,2332,2024-02-24,Cancelled,160163.14
777,70,2024-04-13,Shipped,262600.43
778,4801,2024-11-24,Processing,8109.49
779,4639,2026-03-16,Processing,185803.13
780,4502,2024-10-19,Shipped,37866.99
781,1167,2024-09-24,Shipped,189363.6
782,4031,2025-06-03,Processing,184406.64
783,1701,2026-04-08,Processing,362878.23
784,841,2024-07-08,Delivered,39869.2
785,3237,2025-02-26,Processing,124595.82
786,1668,2026-04-16,Shipped,304917.81
787,1828,2024-07-21,Delivered,62455.66
788,3994,2025-11-30,Cancelled,136812.4
789,183,2025-03-18,Processing,251109.32
790,1090,2025-07-24,Shipped,38400.82
791,2432,2025-05-18,Cancelled,249487.91
792,2982,2025-12-18,Delivered,60076.4
793,4093,2024-01-01,Delivered,219847.4
794,335,2025-12-27,Delivered,178360.81
795,1562,2025-12-30,Processing,148517.91
796,4575,2024-04-25,Processing,459049.68
797,4177,2024-05-27,Shipped,177182.96
798,3565,2024-02-09,Processing,247265.64
799,2183,2025-04-06,Delivered,147177.5
800,156,2024-04-07,Cancelled,134556.65
801,24,2026-03-02,Shipped,215642.07
802,3883,2024-01-22,Delivered,258516.8
803,4192,2024-12-18,Processing,22179.09
804,1943,2026-03-11,Cancelled,181883.6
805,3193,2024-01-01,Shipped,262417
806,3311,2025-06-11,Shipped,199164.74
807,1480,2025-04-30,Shipped,128975.91
808,2343,2026-03-13,Processing,39148.6
809,1230,2025-06-04,Processing,88392.98
810,2308,2024-04-08,Processing,138809.4
811,3467,2025-04-29,Shipped,104993.43
812,1464,2026-04-01,Cancelled,136897.14
813,885,2024-06-27,Cancelled,290467.91
814,3627,2026-02-04,Processing,122533.91
815,3666,2025-08-23,Processing,38030.99
816,669,2025-04-26,Cancelled,62145.54
817,4388,2026-02-05,Processing,41721.6
818,203,2026-01-27,Cancelled,131269.68
819,827,2024-04-27,Cancelled,115355.06
820,510,2025-03-26,Delivered,91082.5
821,2700,2024-05-26,Processing,139462.1
822,771,2024-10-13,Delivered,149896.65
823,3594,2025-03-25,Processing,249374.02
824,4674,2025-02-02,Processing,303335.49
825,2053,2026-04-17,Delivered,152027.49
826,4809,2024-01-19,Cancelled,75678.95
827,4900,2025-10-28,Delivered,248813.15
828,2901,2024-02-19,Delivered,10485.64
829,3666,2024-07-11,Cancelled,93632.52
830,4520,2026-03-31,Cancelled,143648.27
831,3248,2025-11-18,Cancelled,119239.96
832,3384,2025-03-30,Cancelled,32510.39
833,641,2025-07-14,Cancelled,35497.59
834,3068,2024-07-29,Cancelled,165565.9
835,3359,2024-10-30,Cancelled,11801.6
836,3943,2024-08-18,Delivered,110645.01
837,4771,2025-05-13,Processing,260157.76
838,4141,2025-06-28,Delivered,130610.52
839,3931,2026-04-15,Processing,45107.56
840,1371,2024-12-30,Delivered,100720.74
841,3403,2024-08-05,Delivered,93134.84
842,1519,2024-05-01,Cancelled,156934.32
843,4140,2025-01-05,Cancelled,138832.76
844,1638,2026-03-05,Processing,172007.73
845,1710,2025-07-28,Cancelled,187498.4
846,1072,2024-07-13,Processing,13515.98
847,1032,2025-04-27,Cancelled,263539.67
848,2844,2026-04-10,Delivered,16732.48
849,4285,2024-06-07,Delivered,158396.87
850,747,2024-06-01,Shipped,103658.58
851,3424,2024-06-12,Delivered,18620.08
852,4212,2025-05-18,Cancelled,45576.75
853,1351,2024-07-10,Processing,115231.8
854,4301,2024-12-28,Delivered,189642.49
855,1885,2025-05-12,Shipped,112995.6
856,1273,2025-03-23,Processing,261941.4
857,2834,2024-12-28,Delivered,149155.05
858,19,2024-12-13,Shipped,57293.9
859,2621,2026-01-19,Shipped,188094.58
860,2416,2025-09-24,Delivered,236439.42
861,3407,2026-03-03,Processing,119484.68
862,4504,2025-03-28,Shipped,68163.27
863,131,2026-04-07,Delivered,148776.99
864,3656,2025-03-07,Cancelled,184024.14
865,656,2025-02-11,Delivered,293927.67
866,4373,2025-10-19,Processing,290450.65
867,3364,2025-12-22,Processing,108009.06
868,1987,2025-03-23,Cancelled,200139.18
869,4343,2025-07-16,Delivered,189275.38
870,315,2025-10-17,Delivered,16227.18
871,3405,2025-05-04,Cancelled,216686.91
872,2873,2024-10-05,Shipped,147129.92
873,2253,2024-04-15,Shipped,390310.95
874,492,2026-01-26,Delivered,144983.7
875,3570,2025-02-09,Processing,25071.06
876,3485,2024-03-21,Processing,87467.67
877,3881,2024-11-19,Shipped,245518.05
878,931,2024-11-03,Delivered,14865.4
879,3445,2024-02-23,Cancelled,232148.6
880,1147,2026-01-01,Delivered,371641.52
881,3264,2024-10-04,Processing,194356.64
882,122,2025-08-07,Delivered,31144.27
883,4643,2024-04-08,Delivered,256324.24
884,164,2025-12-12,Processing,98256.63
885,1912,2024-05-08,Cancelled,223723.89
886,772,2024-10-16,Cancelled,143442.13
887,1266,2026-04-04,Shipped,261235.9
888,306,2025-04-15,Delivered,11387.1
889,2974,2025-04-25,Delivered,3412.76
890,1975,2026-05-12,Cancelled,54057.82
891,1156,2026-05-21,Cancelled,210017.19
892,247,2025-05-25,Cancelled,75582.04
893,4893,2025-06-17,Shipped,23834.7
894,1140,2025-06-14,Cancelled,30148.35
895,4824,2024-09-24,Cancelled,139266.64
896,2783,2024-06-28,Delivered,130944.65
897,3912,2024-06-04,Delivered,71941.16
898,2508,2024-03-02,Processing,31611.18
899,1470,2025-01-19,Shipped,154699.21
900,866,2025-04-05,Cancelled,232712.35
901,1274,2025-01-14,Processing,23383.39
902,1100,2024-02-09,Delivered,22225.36
903,1406,2025-02-01,Processing,13957.5
904,4050,2024-12-01,Cancelled,165800.91
905,2789,2024-05-06,Cancelled,240715.38
906,1102,2025-04-30,Shipped,207956.22
907,2462,2025-06-20,Cancelled,149387.13
908,3005,2024-06-12,Shipped,252327.49
909,4877,2026-03-03,Delivered,271535.55
910,2468,2024-03-11,Cancelled,209422.98
911,1580,2025-02-01,Cancelled,88191.53
912,4837,2024-10-15,Shipped,18788.95
913,4318,2025-04-03,Cancelled,233963.54
914,2409,2025-12-05,Cancelled,125520.75
915,1266,2025-05-18,Shipped,222889.02
916,247,2024-07-16,Processing,27160.65
917,3402,2025-06-27,Delivered,330859.43
918,635,2024-04-25,Delivered,165223.12
919,3498,2024-01-01,Processing,135510.09
920,1960,2026-03-10,Cancelled,42308.72
921,4428,2024-11-21,Shipped,68094.63
922,677,2025-12-24,Delivered,112243.48
923,4825,2025-02-05,Cancelled,49327.65
924,621,2026-04-26,Delivered,10742.1
925,936,2024-08-13,Cancelled,53224.24
926,4112,2025-12-28,Delivered,282940.22
927,4390,2024-12-17,Delivered,43585.61
928,345,2026-02-28,Shipped,40948.22
929,2074,2025-04-03,Shipped,205645.7
930,814,2024-07-27,Cancelled,53254.38
931,3368,2026-03-28,Delivered,266334.59
932,1109,2026-02-22,Shipped,181168.14
933,853,2024-11-14,Cancelled,141947.87
934,969,2024-03-28,Cancelled,240056.8
935,1669,2025-11-20,Delivered,19499.5
936,3220,2025-03-27,Processing,174710.38
937,3624,2026-02-07,Delivered,180129.67
938,1576,2025-10-29,Processing,251404.66
939,891,2025-11-23,Processing,36274.66
940,2982,2025-02-01,Cancelled,262027.08
941,3173,2025-09-24,Processing,353124.57
942,2064,2024-09-16,Cancelled,36270.88
943,2173,2025-05-21,Shipped,49905.32
944,3405,2025-06-06,Processing,3216.81
945,4908,2024-01-04,Shipped,85492.2
946,3993,2025-04-12,Cancelled,161524.76
947,3814,2024-02-28,Delivered,268457.96
948,3591,2026-04-17,Processing,212091
949,3085,2024-01-08,Shipped,189397.52
950,227,2024-10-30,Cancelled,79824.81
951,3194,2026-04-09,Cancelled,165189.98
952,3878,2024-07-12,Delivered,150280.74
953,4607,2024-01-05,Delivered,30392.16
954,1923,2025-12-26,Shipped,31976.01
955,1977,2025-01-31,Delivered,358530.52
956,1816,2025-12-03,Cancelled,108071.06
957,109,2024-08-09,Cancelled,166581.36
958,2039,2025-06-30,Cancelled,80533.47
959,1646,2025-03-20,Cancelled,88438.77
960,125,2024-11-24,Shipped,197850.28
961,4619,2024-04-16,Cancelled,75161.32
962,4533,2024-05-30,Delivered,196803.67
963,4382,2026-04-18,Shipped,40634.16
964,1105,2025-03-26,Cancelled,195154.4
965,2159,2024-05-27,Processing,234432.73
966,74,2025-05-31,Processing,334559.1
967,1861,2024-05-03,Cancelled,107439.84
968,2452,2025-04-06,Delivered,4236.88
969,3599,2026-05-22,Shipped,304188.39
970,3353,2025-11-03,Delivered,228053.64
971,3560,2024-06-14,Shipped,234574.69
972,3362,2025-08-10,Delivered,8639.32
973,1777,2024-12-08,Cancelled,59015.32
974,3262,2024-07-11,Shipped,85784.79
975,1916,2026-04-25,Shipped,156742.14
976,2407,2024-04-20,Delivered,65818.16
977,2537,2024-01-30,Processing,199609.18
978,3563,2024-12-29,Shipped,162462.66
979,3827,2025-10-12,Delivered,342965.34
980,2996,2025-12-16,Processing,60207.75
981,662,2025-05-19,Delivered,120511.06
982,4347,2025-05-12,Shipped,106681.48
983,1017,2026-02-17,Delivered,36009.3
984,1606,2024-05-07,Shipped,230098.47
985,3602,2024-06-12,Delivered,91989.94
986,2506,2026-01-05,Shipped,231714.95
987,2023,2025-10-31,Cancelled,325030.42
988,3926,2024-06-06,Shipped,153051.32
989,2818,2024-05-17,Shipped,31745.02
990,3991,2025-06-23,Processing,53831.24
991,3364,2024-02-15,Delivered,150990.4
992,4809,2025-01-23,Cancelled,71007.27
993,184,2025-03-15,Shipped,224628.36
994,2384,2024-12-01,Shipped,229410.36
995,2394,2026-02-02,Cancelled,101437.12
996,4068,2025-03-30,Processing,310183.11
997,1357,2025-09-03,Processing,88431.57
998,1548,2025-09-15,Processing,216827.08
999,3235,2026-05-24,Cancelled,289960.59
1000,2962,2026-03-22,Delivered,175227.51
1001,3149,2024-02-29,Processing,51962.86
1002,1450,2025-09-09,Cancelled,431816.02
1003,4044,2024-10-06,Cancelled,106291.17
1004,1208,2024-10-07,Processing,145181.84
1005,387,2024-02-10,Processing,190218.55
1006,3895,2026-01-22,Processing,299469.62
1007,418,2025-09-23,Processing,130541.49
1008,3958,2025-07-16,Shipped,200135.57
1009,2929,2025-03-07,Processing,169716
1010,3709,2026-02-09,Cancelled,402427.85
1011,1921,2026-04-15,Cancelled,91282.66
1012,401,2025-02-12,Cancelled,84956.26
1013,4560,2025-02-04,Processing,35328.22
1014,2587,2025-08-26,Shipped,98172.6
1015,3654,2024-10-18,Cancelled,71576.7
1016,2496,2024-08-03,Processing,141159.9
1017,306,2025-06-19,Processing,71866.44
1018,169,2024-04-14,Cancelled,73789.02
1019,2401,2024-08-29,Delivered,191487.42
1020,2440,2024-02-10,Delivered,27797.46
1021,698,2025-09-28,Shipped,50460.99
1022,1338,2024-05-17,Delivered,285778.64
1023,4636,2024-09-13,Delivered,123509.77
1024,3440,2026-04-11,Delivered,169672.59
1025,3443,2024-11-01,Delivered,228730.2
1026,386,2026-02-15,Cancelled,202145.66
1027,2831,2025-08-14,Shipped,241921.5
1028,3528,2025-07-07,Delivered,222477.04
1029,1617,2025-09-10,Cancelled,247067.13
1030,987,2026-04-24,Cancelled,38849.68
1031,3743,2024-02-21,Shipped,37683.42
1032,651,2024-06-28,Processing,125471.67
1033,1528,2024-04-02,Delivered,7466.36
1034,3944,2026-04-23,Delivered,376013.62
1035,4496,2026-01-08,Shipped,240309.65
1036,3980,2024-07-21,Cancelled,34507.85
1037,53,2024-08-31,Delivered,904.71
1038,4393,2025-07-16,Delivered,217186.85
1039,3746,2026-02-22,Delivered,258663.92
1040,2305,2026-04-29,Processing,350509.25
1041,4359,2024-09-14,Cancelled,115395.25
1042,484,2025-10-18,Processing,5459.16
1043,3907,2025-08-03,Processing,9542.22
1044,1923,2024-01-24,Delivered,141067.16
1045,1566,2024-12-27,Delivered,253922
1046,2600,2025-01-27,Delivered,87914.2
1047,3115,2026-05-07,Processing,50489
1048,2778,2026-04-29,Delivered,5154.56
1049,1692,2024-10-21,Delivered,148469.4
1050,3912,2024-11-29,Cancelled,191847.11
1051,4217,2024-06-26,Processing,31714.32
1052,2556,2024-04-12,Delivered,369630.36
1053,4384,2025-06-20,Delivered,165002.54
1054,685,2025-09-25,Shipped,166829.36
1055,1485,2025-05-12,Delivered,161218.65
1056,2100,2025-02-07,Delivered,145001.3
1057,3742,2026-03-02,Delivered,287516.81
1058,4663,2025-01-15,Shipped,271331.14
1059,3049,2025-09-06,Delivered,215602.56
1060,1538,2025-05-06,Cancelled,100056.98
1061,1790,2025-05-12,Delivered,174818.48
1062,1530,2026-02-16,Cancelled,1194.22
1063,2542,2024-11-25,Shipped,28104.28
1064,1652,2024-02-10,Delivered,98357.13
1065,4494,2024-03-02,Shipped,128689.84
1066,2144,2026-03-23,Processing,217186.94
1067,405,2024-08-23,Cancelled,76811.89
1068,1723,2024-08-13,Cancelled,347797.46
1069,2221,2025-07-27,Delivered,213701.44
1070,3928,2024-05-06,Delivered,284044.52
1071,3697,2026-01-10,Delivered,83094.32
1072,3065,2025-03-09,Shipped,33933.3
1073,1224,2026-02-13,Shipped,59520.54
1074,4874,2026-02-16,Processing,196591.4
1075,2913,2025-12-09,Shipped,118308.59
1076,1158,2025-01-16,Cancelled,40178.1
1077,1458,2025-02-09,Cancelled,11997.15
1078,879,2024-05-16,Processing,65302.5
1079,1097,2025-08-24,Processing,102010.44
1080,65,2026-03-04,Cancelled,189625.54
1081,314,2024-06-09,Processing,202969
1082,2913,2025-06-23,Processing,121197.67
1083,2925,2026-01-12,Processing,248937.78
1084,660,2024-08-04,Cancelled,57799.64
1085,2481,2025-01-12,Processing,22636.83
1086,1288,2024-07-04,Delivered,59459.04
1087,960,2025-10-27,Cancelled,136225.18
1088,3043,2025-07-30,Cancelled,77997.14
1089,732,2024-05-20,Delivered,166008.4
1090,4409,2024-12-28,Shipped,66730.46
1091,4697,2026-03-11,Cancelled,141078.7
1092,1749,2026-04-08,Cancelled,58558.32
1093,3067,2026-03-08,Delivered,153350.39
1094,4537,2025-06-02,Shipped,28906.59
1095,3957,2025-07-31,Processing,25493.52
1096,290,2024-09-15,Delivered,523783.5
1097,2769,2025-11-05,Processing,189155.77
1098,407,2024-11-11,Delivered,16217.31
1099,2365,2025-04-21,Shipped,244117.98
1100,4379,2026-04-23,Delivered,143445.76
1101,1662,2026-05-08,Shipped,36883.49
1102,3613,2025-02-14,Cancelled,289787.97
1103,1396,2025-08-29,Processing,256590.8
1104,3029,2024-03-25,Delivered,101031.91
1105,680,2025-04-19,Cancelled,22989.64
1106,2626,2026-04-03,Shipped,77190.14
1107,916,2024-03-05,Shipped,207929.39
1108,1701,2024-12-13,Cancelled,102413
1109,1836,2024-02-17,Processing,16241.37
1110,530,2025-02-26,Cancelled,341378.28
1111,3082,2024-04-07,Cancelled,371443.6
1112,1334,2025-12-16,Shipped,128103.01
1113,3379,2026-01-14,Delivered,110820.16
1114,2013,2024-09-10,Cancelled,233185.53
1115,1092,2025-06-24,Cancelled,216071.51
1116,4258,2025-04-08,Cancelled,120577.85
1117,2595,2025-11-18,Processing,34479.88
1118,2325,2024-04-22,Cancelled,147026.45
1119,3445,2025-10-01,Shipped,306002.29
1120,3374,2024-02-03,Shipped,5410.33
1121,551,2024-08-16,Delivered,139853.71
1122,4517,2026-02-16,Processing,176872.16
1123,3027,2024-10-09,Shipped,167890.64
1124,219,2024-07-27,Processing,210556.96
1125,613,2024-01-18,Processing,204880.79
