s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,486,486,13-09-2024,20-09-2024,134.26,DTDC
,487,487,08-05-2024,15-05-2024,264.39,Blue Dart
,488,488,31-12-2024,03-01-2025,52.85,Delhivery
,489,489,07-05-2024,12-05-2024,192.72,DTDC
,490,490,18-09-2024,22-09-2024,222.23,Blue Dart
,491,491,23-12-2024,25-12-2024,165.53,Blue Dart
,492,492,26-09-2025,29-09-2025,257.63,Blue Dart
,493,493,22-01-2024,28-01-2024,189.11,Ekart
,494,494,04-07-2024,08-07-2024,223.54,Ekart
,495,495,09-05-2025,16-05-2025,128.54,Ekart
,496,496,29-03-2026,31-03-2026,160.53,Delhivery
,497,497,02-11-2024,09-11-2024,86.3,DTDC
,498,498,29-01-2025,01-02-2025,210.86,Delhivery
,499,499,04-02-2024,08-02-2024,90.19,DTDC
,500,500,12-02-2024,14-02-2024,139.24,Ekart
,501,501,22-12-2024,25-12-2024,103.47,DTDC
,502,502,22-07-2024,24-07-2024,149.61,Blue Dart
,503,503,03-02-2024,09-02-2024,171.6,DTDC
,504,504,08-03-2024,11-03-2024,82.29,Ekart
,505,505,18-06-2024,20-06-2024,98.02,Blue Dart
,506,506,07-01-2026,09-01-2026,160.75,Delhivery
,507,507,21-11-2024,28-11-2024,236.59,Delhivery
,508,508,01-08-2025,07-08-2025,139.96,Ekart
,509,509,03-09-2024,07-09-2024,58.51,Delhivery
,510,510,05-05-2025,10-05-2025,156.79,Delhivery
,511,511,31-01-2024,07-02-2024,128.42,Ekart
,512,512,30-05-2024,01-06-2024,93.07,DTDC
,513,513,09-05-2026,13-05-2026,168.21,Blue Dart
,514,514,25-10-2025,29-10-2025,74.71,Delhivery
,515,515,19-05-2024,22-05-2024,239.96,Ekart
,516,516,13-04-2026,20-04-2026,104.3,DTDC
,517,517,28-12-2025,31-12-2025,62.11,Blue Dart
,518,518,19-10-2025,26-10-2025,263.01,Blue Dart
,519,519,30-04-2025,07-05-2025,86.16,Delhivery
,520,520,23-05-2025,25-05-2025,40.64,Blue Dart
,521,521,26-10-2024,31-10-2024,79.37,Delhivery
,522,522,26-04-2024,29-04-2024,186.51,Delhivery
,523,523,10-09-2024,15-09-2024,69.79,DTDC
,524,524,26-09-2024,30-09-2024,227.9,Blue Dart
,525,525,12-11-2024,14-11-2024,273.2,Delhivery
,526,526,15-01-2026,21-01-2026,203.59,Ekart
,527,527,23-03-2026,30-03-2026,167.45,DTDC
,528,528,26-08-2025,01-09-2025,172.04,Blue Dart
,529,529,06-03-2026,10-03-2026,222.31,Ekart
,530,530,28-05-2024,31-05-2024,222.6,DTDC
,531,531,28-11-2025,05-12-2025,48.15,Delhivery
,532,532,03-07-2024,08-07-2024,51.63,DTDC
,533,533,27-02-2024,05-03-2024,144.63,Delhivery
,534,534,06-10-2025,09-10-2025,124.09,Blue Dart
,535,535,04-01-2024,10-01-2024,78.21,Ekart
,536,536,27-02-2025,06-03-2025,213.82,Blue Dart
,537,537,05-12-2025,08-12-2025,230.55,Delhivery
,538,538,17-09-2025,20-09-2025,286.37,Delhivery
,539,539,06-04-2024,09-04-2024,297.38,Delhivery
,540,540,01-09-2024,03-09-2024,151.07,DTDC
,541,541,01-01-2025,08-01-2025,202.69,Delhivery
,542,542,07-12-2024,13-12-2024,87.06,Ekart
,543,543,12-07-2024,14-07-2024,198.1,Ekart
,544,544,17-04-2024,22-04-2024,247.85,Ekart
,545,545,05-09-2024,12-09-2024,176.14,Ekart
,546,546,14-05-2024,16-05-2024,41.91,Ekart
,547,547,01-11-2024,04-11-2024,51.21,Ekart
,548,548,23-07-2024,26-07-2024,230.18,Ekart
,549,549,11-03-2024,16-03-2024,222.99,Blue Dart
,550,550,28-05-2026,30-05-2026,230.77,DTDC
,551,551,20-11-2025,22-11-2025,159.63,Ekart
,552,552,04-04-2024,10-04-2024,46.62,Blue Dart
,553,553,30-12-2025,03-01-2026,246.93,Blue Dart
,554,554,23-04-2026,30-04-2026,108.21,Ekart
,555,555,21-04-2024,27-04-2024,219.74,Delhivery
,556,556,27-02-2024,02-03-2024,53.35,Ekart
,557,557,18-10-2025,24-10-2025,299.9,Delhivery
,558,558,22-12-2025,27-12-2025,258.3,Delhivery
,559,559,08-05-2025,15-05-2025,153.95,DTDC
,560,560,21-11-2025,24-11-2025,93.74,Blue Dart
,561,561,16-10-2024,23-10-2024,262.83,Delhivery
,562,562,27-07-2025,29-07-2025,132.1,Ekart
,563,563,26-02-2026,04-03-2026,209.55,Blue Dart
,564,564,27-06-2025,04-07-2025,119.77,Delhivery
,565,565,08-01-2024,12-01-2024,119.4,Blue Dart
,566,566,03-01-2026,09-01-2026,282.49,Ekart
,567,567,02-01-2024,04-01-2024,144.02,Blue Dart
,568,568,25-01-2025,27-01-2025,96.17,Delhivery
,569,569,13-02-2026,17-02-2026,87.5,Blue Dart
,570,570,09-05-2026,12-05-2026,59.15,Blue Dart
,571,571,04-08-2024,09-08-2024,97.47,Ekart
,572,572,07-05-2025,09-05-2025,253.16,Ekart
,573,573,23-02-2025,28-02-2025,167.49,Ekart
,574,574,04-04-2026,09-04-2026,216.95,Delhivery
,575,575,05-06-2025,10-06-2025,69.18,Blue Dart
,576,576,15-10-2025,21-10-2025,170.31,Ekart
,577,577,14-12-2024,18-12-2024,203.88,DTDC
,578,578,21-08-2025,28-08-2025,292.49,Ekart
,579,579,10-04-2026,17-04-2026,164.77,DTDC
,580,580,23-09-2025,26-09-2025,260.67,DTDC
,581,581,16-07-2025,20-07-2025,70.88,Delhivery
,582,582,09-05-2024,12-05-2024,73.38,Delhivery
,583,583,27-10-2025,31-10-2025,53.84,Delhivery
,584,584,09-01-2026,11-01-2026,126.1,DTDC
,585,585,27-02-2026,01-03-2026,54.67,Ekart
,586,586,01-11-2024,06-11-2024,198.16,Ekart
,587,587,03-01-2026,10-01-2026,262.46,DTDC
,588,588,19-12-2025,26-12-2025,257.22,Delhivery
,589,589,07-02-2026,10-02-2026,60.85,Blue Dart
,590,590,12-06-2025,18-06-2025,100.45,Delhivery
,591,591,02-08-2024,05-08-2024,120.44,Delhivery
,592,592,17-01-2025,23-01-2025,66.89,Blue Dart
,593,593,22-07-2025,25-07-2025,236.57,Delhivery
,594,594,08-02-2026,14-02-2026,164.44,Blue Dart
,595,595,15-06-2025,17-06-2025,52.91,Delhivery
,596,596,23-06-2024,30-06-2024,166.35,DTDC
,597,597,22-05-2026,29-05-2026,254.36,DTDC
,598,598,18-02-2025,20-02-2025,61.28,Ekart
,599,599,20-04-2024,22-04-2024,138.76,Blue Dart
,600,600,16-03-2024,22-03-2024,282.49,Blue Dart
,601,601,08-01-2024,14-01-2024,244.84,Delhivery
,602,602,24-03-2026,28-03-2026,133.05,Blue Dart
,603,603,29-11-2024,02-12-2024,127.49,Ekart
,604,604,06-05-2026,12-05-2026,293.9,Delhivery
,605,605,26-04-2025,02-05-2025,135.61,Ekart
,606,606,24-05-2024,29-05-2024,157.77,Ekart
,607,607,10-10-2025,13-10-2025,291.28,Ekart
,608,608,26-02-2026,04-03-2026,283.57,DTDC
,609,609,22-09-2024,29-09-2024,288.06,Ekart
,610,610,05-07-2024,11-07-2024,148.98,Ekart
,611,611,19-06-2024,26-06-2024,230.3,DTDC
,612,612,09-10-2024,12-10-2024,220.31,Ekart
,613,613,05-12-2024,08-12-2024,74.54,Blue Dart
,614,614,25-03-2024,30-03-2024,48.85,DTDC
,615,615,28-08-2024,31-08-2024,52.93,DTDC
,616,616,14-08-2025,17-08-2025,66.81,DTDC
,617,617,29-11-2025,05-12-2025,160.66,Delhivery
,618,618,01-09-2025,04-09-2025,151.85,DTDC
,619,619,14-04-2026,18-04-2026,208.89,Ekart
,620,620,21-02-2024,23-02-2024,205.32,Blue Dart
,621,621,13-01-2026,18-01-2026,77.67,Ekart
,622,622,24-06-2024,28-06-2024,160.49,Ekart
,623,623,01-06-2024,07-06-2024,283.66,Ekart
,624,624,08-09-2024,14-09-2024,201.69,Ekart
,625,625,12-09-2025,19-09-2025,214.28,Blue Dart
,626,626,07-06-2025,14-06-2025,157.1,Ekart
,627,627,26-02-2026,03-03-2026,93.87,DTDC
,628,628,07-12-2025,13-12-2025,230.88,Ekart
,629,629,25-12-2025,28-12-2025,122.23,Ekart
,630,630,23-08-2024,30-08-2024,271.31,Delhivery
,631,631,31-03-2025,06-04-2025,275.61,Blue Dart
,632,632,11-03-2025,15-03-2025,68.64,Ekart
,633,633,19-04-2025,22-04-2025,128.46,Delhivery
,634,634,27-03-2024,02-04-2024,67.2,Blue Dart
,635,635,25-02-2024,28-02-2024,242.28,Ekart
,636,636,24-06-2025,26-06-2025,81.12,Ekart
,637,637,09-12-2024,11-12-2024,72.72,Ekart
,638,638,28-12-2024,30-12-2024,116.58,Ekart
,639,639,09-07-2025,15-07-2025,53.12,Ekart
,640,640,11-08-2024,13-08-2024,131.07,Blue Dart
,641,641,11-05-2024,16-05-2024,233.07,Delhivery
,642,642,29-09-2024,03-10-2024,211.33,Delhivery
,643,643,27-12-2025,03-01-2026,63.62,DTDC
,644,644,18-07-2025,21-07-2025,124,DTDC
,645,645,18-08-2024,21-08-2024,168.74,DTDC
,646,646,23-09-2024,25-09-2024,81.4,Blue Dart
,647,647,18-11-2025,23-11-2025,145.94,Ekart
,648,648,09-08-2025,15-08-2025,131.58,Delhivery
,649,649,13-03-2026,19-03-2026,269.76,Ekart
,650,650,14-03-2024,21-03-2024,129.68,DTDC
,651,651,29-03-2025,01-04-2025,288.12,Ekart
,652,652,23-02-2025,28-02-2025,99.66,Blue Dart
,653,653,03-03-2025,08-03-2025,245.51,DTDC
,654,654,01-05-2025,06-05-2025,85.6,Ekart
,655,655,01-06-2025,06-06-2025,73.6,Ekart
,656,656,03-03-2025,07-03-2025,116.89,DTDC
,657,657,02-07-2024,05-07-2024,54.33,Ekart
,658,658,17-12-2024,21-12-2024,160.18,Delhivery
,659,659,28-05-2024,03-06-2024,283.38,Ekart
,660,660,06-12-2024,09-12-2024,84.28,Ekart
,661,661,07-10-2025,14-10-2025,234.27,Ekart
,662,662,22-02-2026,26-02-2026,70.25,Ekart
,663,663,22-06-2025,27-06-2025,119.93,DTDC
,664,664,14-04-2026,20-04-2026,298.1,Ekart
,665,665,19-06-2025,24-06-2025,121.42,Delhivery
,666,666,30-03-2025,06-04-2025,296.43,Blue Dart
,667,667,14-10-2024,21-10-2024,88.08,Blue Dart
,668,668,03-01-2024,05-01-2024,207.84,Ekart
,669,669,30-01-2026,02-02-2026,268.73,Blue Dart
,670,670,26-01-2025,29-01-2025,111.88,Ekart
,671,671,28-05-2026,03-06-2026,198.15,Blue Dart
,672,672,22-03-2025,26-03-2025,196.63,DTDC
,673,673,20-07-2025,22-07-2025,214.97,Delhivery
,674,674,07-09-2025,14-09-2025,194.94,DTDC
,675,675,10-05-2025,12-05-2025,99.11,DTDC
,676,676,14-08-2025,20-08-2025,242.29,Delhivery
,677,677,21-01-2026,24-01-2026,60.55,Blue Dart
,678,678,03-05-2024,07-05-2024,49.5,Blue Dart
,679,679,05-02-2026,12-02-2026,67.24,Ekart
,680,680,24-05-2025,30-05-2025,61.4,Delhivery
,681,681,11-05-2026,17-05-2026,67.36,Blue Dart
,682,682,30-07-2024,03-08-2024,72.9,DTDC
,683,683,30-05-2025,02-06-2025,171.34,Delhivery
,684,684,24-08-2025,31-08-2025,129.77,Blue Dart
,685,685,03-04-2024,07-04-2024,261.62,Delhivery
,686,686,25-05-2025,01-06-2025,236.48,Delhivery
,687,687,06-09-2025,10-09-2025,231.32,DTDC
,688,688,31-01-2025,04-02-2025,251.72,Ekart
,689,689,17-08-2025,22-08-2025,144.33,DTDC
,690,690,15-08-2025,20-08-2025,206.17,Blue Dart
,691,691,06-10-2024,13-10-2024,180.76,Delhivery
,692,692,21-11-2025,23-11-2025,110.98,Blue Dart
,693,693,28-07-2025,01-08-2025,79,Ekart
,694,694,07-05-2025,10-05-2025,54.54,Delhivery
,695,695,26-12-2025,28-12-2025,195.39,Ekart
,696,696,24-07-2024,28-07-2024,49.73,Delhivery
,697,697,23-03-2024,29-03-2024,94.72,Ekart
,698,698,19-11-2025,22-11-2025,141.71,DTDC
,699,699,01-04-2026,04-04-2026,162.2,Ekart
,700,700,11-12-2024,16-12-2024,129.68,Blue Dart
,701,701,04-11-2025,06-11-2025,69.57,Delhivery
,702,702,11-03-2025,13-03-2025,206.79,Blue Dart
,703,703,08-07-2024,13-07-2024,275.04,Ekart
,704,704,11-12-2025,13-12-2025,84.68,Ekart
,705,705,21-11-2025,23-11-2025,130.11,Blue Dart
,706,706,14-10-2025,19-10-2025,117.64,Blue Dart
,707,707,12-01-2024,17-01-2024,283.55,Delhivery
,708,708,15-05-2026,17-05-2026,52.71,Delhivery
,709,709,08-07-2024,10-07-2024,129.23,Delhivery
,710,710,27-09-2025,29-09-2025,266.09,DTDC
,711,711,20-08-2024,25-08-2024,250.05,Delhivery
,712,712,24-04-2025,28-04-2025,40.22,Delhivery
,713,713,03-03-2026,08-03-2026,139.13,Ekart
,714,714,12-02-2024,15-02-2024,180.29,Blue Dart
,715,715,05-07-2024,07-07-2024,98.86,Delhivery
,716,716,12-01-2024,14-01-2024,105.43,Ekart
,717,717,18-12-2025,21-12-2025,261.67,Ekart
,718,718,03-04-2024,06-04-2024,43.03,Delhivery
,719,719,14-02-2026,20-02-2026,89.76,Delhivery
,720,720,06-05-2026,11-05-2026,62.07,Delhivery
,721,721,14-05-2025,21-05-2025,68.2,Ekart
,722,722,21-10-2025,28-10-2025,204.41,Delhivery
,723,723,09-02-2026,13-02-2026,86.86,DTDC
,724,724,08-08-2025,12-08-2025,262.33,Ekart
,725,725,16-03-2025,18-03-2025,89,DTDC
,726,726,09-04-2024,12-04-2024,46.06,DTDC
,727,727,07-04-2025,12-04-2025,297.78,Delhivery
,728,728,29-03-2025,01-04-2025,287.66,Ekart
,729,729,04-02-2024,09-02-2024,103.25,DTDC
,730,730,04-11-2025,08-11-2025,249.6,Blue Dart
,731,731,06-10-2025,10-10-2025,139.83,Blue Dart
,732,732,28-09-2024,01-10-2024,49.47,Delhivery
,733,733,25-09-2024,28-09-2024,280.13,Blue Dart
,734,734,12-05-2025,18-05-2025,99.3,DTDC
,735,735,21-04-2025,28-04-2025,45.48,Delhivery
,736,736,28-04-2026,02-05-2026,280.78,Blue Dart
,737,737,17-12-2025,19-12-2025,151.35,Ekart
,738,738,15-06-2024,18-06-2024,225.97,Ekart
,739,739,18-08-2024,20-08-2024,104.56,DTDC
,740,740,18-04-2026,25-04-2026,198.84,Delhivery
,741,741,06-08-2025,09-08-2025,248.45,DTDC
,742,742,19-07-2025,21-07-2025,134.76,Blue Dart
,743,743,17-11-2025,21-11-2025,42.68,Ekart
,744,744,13-04-2025,20-04-2025,58.4,Blue Dart
,745,745,05-04-2024,11-04-2024,166.32,Blue Dart
,746,746,18-01-2025,24-01-2025,64.13,Blue Dart
,747,747,29-02-2024,05-03-2024,291.84,Delhivery
,748,748,10-09-2024,14-09-2024,45.22,Delhivery
,749,749,21-03-2024,25-03-2024,69.71,Delhivery
,750,750,30-04-2026,06-05-2026,191.72,Ekart
,751,751,05-01-2025,11-01-2025,160.87,Delhivery
,752,752,09-03-2026,11-03-2026,73.56,Blue Dart
,753,753,09-02-2024,14-02-2024,284.38,Ekart
,754,754,06-09-2025,10-09-2025,41.04,Delhivery
,755,755,05-09-2025,11-09-2025,49.06,DTDC
,756,756,15-11-2025,21-11-2025,231.23,Delhivery
,757,757,18-04-2026,25-04-2026,151.56,Delhivery
,758,758,22-05-2024,27-05-2024,221.51,Blue Dart
,759,759,22-07-2024,25-07-2024,182.58,Ekart
,760,760,22-08-2025,29-08-2025,75.53,Ekart
,761,761,21-12-2024,23-12-2024,50.01,Delhivery
,762,762,20-10-2025,25-10-2025,230.08,DTDC
,763,763,03-01-2026,05-01-2026,273.75,Ekart
,764,764,05-08-2025,09-08-2025,167.76,Delhivery
,765,765,10-05-2025,14-05-2025,219.54,Blue Dart
,766,766,13-07-2025,20-07-2025,289.11,Ekart
,767,767,25-09-2025,01-10-2025,66.82,DTDC
,768,768,17-02-2024,23-02-2024,71.33,Ekart
,769,769,21-09-2025,23-09-2025,231.67,Blue Dart
,770,770,06-03-2024,12-03-2024,148.71,Delhivery
,771,771,20-04-2024,22-04-2024,252.13,DTDC
,772,772,13-01-2025,18-01-2025,291.48,Ekart
,773,773,10-10-2025,12-10-2025,193.47,Delhivery
,774,774,19-03-2025,22-03-2025,258.82,Blue Dart
,775,775,02-07-2024,05-07-2024,292.5,Blue Dart
,776,776,25-02-2024,29-02-2024,273.93,Delhivery
,777,777,14-04-2024,19-04-2024,40.31,Delhivery
,778,778,25-11-2024,28-11-2024,180.03,Blue Dart
,779,779,17-03-2026,20-03-2026,259.68,DTDC
,780,780,20-10-2024,24-10-2024,219.29,Delhivery
,781,781,25-09-2024,28-09-2024,189.66,Delhivery
,782,782,04-06-2025,11-06-2025,185.98,Blue Dart
,783,783,09-04-2026,16-04-2026,169.07,DTDC
,784,784,09-07-2024,11-07-2024,183.23,Blue Dart
,785,785,27-02-2025,01-03-2025,47.13,Delhivery
,786,786,17-04-2026,20-04-2026,168.13,DTDC
,787,787,22-07-2024,27-07-2024,275.94,Delhivery
,788,788,01-12-2025,04-12-2025,48.91,Delhivery
,789,789,19-03-2025,21-03-2025,70.61,Blue Dart
,790,790,25-07-2025,29-07-2025,106.17,Ekart
,791,791,19-05-2025,26-05-2025,133.51,Blue Dart
,792,792,19-12-2025,21-12-2025,240.7,Ekart
,793,793,02-01-2024,06-01-2024,193.28,DTDC
,794,794,28-12-2025,02-01-2026,132.23,Blue Dart
,795,795,31-12-2025,03-01-2026,58.75,Delhivery
,796,796,26-04-2024,28-04-2024,154.85,DTDC
,797,797,28-05-2024,01-06-2024,189.06,Blue Dart
,798,798,10-02-2024,12-02-2024,104.62,Ekart
,799,799,07-04-2025,12-04-2025,292.63,DTDC
,800,800,08-04-2024,13-04-2024,273.99,Ekart
,801,801,03-03-2026,05-03-2026,163.6,Ekart
,802,802,23-01-2024,26-01-2024,142.23,Blue Dart
,803,803,19-12-2024,21-12-2024,132.7,DTDC
,804,804,12-03-2026,19-03-2026,236.49,Delhivery
,805,805,02-01-2024,06-01-2024,209.42,Ekart
,806,806,12-06-2025,18-06-2025,103.76,Delhivery
,807,807,01-05-2025,03-05-2025,255.85,Blue Dart
,808,808,14-03-2026,18-03-2026,209.82,Blue Dart
,809,809,05-06-2025,09-06-2025,179.39,Ekart
,810,810,09-04-2024,14-04-2024,40.1,DTDC
,811,811,30-04-2025,05-05-2025,168.27,DTDC
,812,812,02-04-2026,08-04-2026,200.75,DTDC
,813,813,28-06-2024,05-07-2024,162.33,DTDC
,814,814,05-02-2026,10-02-2026,182.57,DTDC
,815,815,24-08-2025,29-08-2025,66.17,DTDC
,816,816,27-04-2025,30-04-2025,203.53,DTDC
,817,817,06-02-2026,08-02-2026,116.51,Delhivery
,818,818,28-01-2026,31-01-2026,129.31,Blue Dart
,819,819,28-04-2024,04-05-2024,255.58,Ekart
,820,820,27-03-2025,03-04-2025,295.33,Delhivery
,821,821,27-05-2024,30-05-2024,211.32,DTDC
,822,822,14-10-2024,20-10-2024,171.78,Ekart
,823,823,26-03-2025,29-03-2025,128.83,Blue Dart
,824,824,03-02-2025,05-02-2025,118.35,Ekart
,825,825,18-04-2026,20-04-2026,56.06,Delhivery
,826,826,20-01-2024,24-01-2024,225.59,Blue Dart
,827,827,29-10-2025,03-11-2025,86.85,Delhivery
,828,828,20-02-2024,25-02-2024,189.86,Blue Dart
,829,829,12-07-2024,19-07-2024,295.6,Ekart
,830,830,01-04-2026,05-04-2026,45.95,Blue Dart
,831,831,19-11-2025,26-11-2025,106.41,Blue Dart
,832,832,31-03-2025,06-04-2025,113.72,Blue Dart
,833,833,15-07-2025,17-07-2025,269.72,Blue Dart
,834,834,30-07-2024,01-08-2024,71.89,Ekart
,835,835,31-10-2024,05-11-2024,200.94,Blue Dart
,836,836,19-08-2024,22-08-2024,99.08,Ekart
,837,837,14-05-2025,16-05-2025,167.89,Delhivery
,838,838,29-06-2025,01-07-2025,238.09,Delhivery
,839,839,16-04-2026,19-04-2026,254.54,Blue Dart
,840,840,31-12-2024,04-01-2025,173.61,DTDC
,841,841,06-08-2024,09-08-2024,291.67,Ekart
,842,842,02-05-2024,04-05-2024,172.58,Delhivery
,843,843,06-01-2025,10-01-2025,292.06,Ekart
,844,844,06-03-2026,13-03-2026,289.02,Blue Dart
,845,845,29-07-2025,31-07-2025,250.3,Delhivery
,846,846,14-07-2024,17-07-2024,242.52,Blue Dart
,847,847,28-04-2025,02-05-2025,101.15,Blue Dart
,848,848,11-04-2026,14-04-2026,196,Delhivery
,849,849,08-06-2024,10-06-2024,190.24,Blue Dart
,850,850,02-06-2024,06-06-2024,253.56,DTDC
,851,851,13-06-2024,19-06-2024,74.63,Ekart
,852,852,19-05-2025,24-05-2025,192.62,DTDC
,853,853,11-07-2024,16-07-2024,153.01,Ekart
,854,854,29-12-2024,05-01-2025,49.07,Delhivery
,855,855,13-05-2025,18-05-2025,237.79,Delhivery
,856,856,24-03-2025,29-03-2025,159.91,Ekart
,857,857,29-12-2024,03-01-2025,131.12,Blue Dart
,858,858,14-12-2024,18-12-2024,129.49,Blue Dart
,859,859,20-01-2026,26-01-2026,84.44,Delhivery
,860,860,25-09-2025,27-09-2025,213.07,Delhivery
,861,861,04-03-2026,07-03-2026,189.51,Blue Dart
,862,862,29-03-2025,02-04-2025,218.45,Delhivery
,863,863,08-04-2026,12-04-2026,240.01,Delhivery
,864,864,08-03-2025,15-03-2025,214.13,DTDC
,865,865,12-02-2025,15-02-2025,170,Blue Dart
,866,866,20-10-2025,25-10-2025,120.46,Ekart
,867,867,23-12-2025,29-12-2025,150.09,Ekart
,868,868,24-03-2025,28-03-2025,127.52,Ekart
,869,869,17-07-2025,20-07-2025,210.84,Blue Dart
,870,870,18-10-2025,21-10-2025,89.88,Ekart
,871,871,05-05-2025,10-05-2025,216.47,Delhivery
,872,872,06-10-2024,11-10-2024,66.54,Ekart
,873,873,16-04-2024,19-04-2024,192.71,Blue Dart
,874,874,27-01-2026,30-01-2026,41.26,Ekart
,875,875,10-02-2025,14-02-2025,237.23,Delhivery
,876,876,22-03-2024,26-03-2024,179.11,Delhivery
,877,877,20-11-2024,23-11-2024,223.43,Blue Dart
,878,878,04-11-2024,11-11-2024,133.43,Ekart
,879,879,24-02-2024,27-02-2024,99.18,Delhivery
,880,880,02-01-2026,07-01-2026,245.73,Blue Dart
,881,881,05-10-2024,09-10-2024,239.88,Delhivery
,882,882,08-08-2025,15-08-2025,133.94,Blue Dart
,883,883,09-04-2024,16-04-2024,71.92,Delhivery
,884,884,13-12-2025,19-12-2025,193.48,Blue Dart
,885,885,09-05-2024,14-05-2024,198.64,DTDC
,886,886,17-10-2024,19-10-2024,50.11,Blue Dart
,887,887,05-04-2026,12-04-2026,265.72,DTDC
,888,888,16-04-2025,21-04-2025,235.48,Delhivery
,889,889,26-04-2025,03-05-2025,155.09,Blue Dart
,890,890,13-05-2026,16-05-2026,173.91,DTDC
,891,891,22-05-2026,26-05-2026,297.66,DTDC
,892,892,26-05-2025,31-05-2025,286.4,Blue Dart
,893,893,18-06-2025,24-06-2025,263.99,Ekart
,894,894,15-06-2025,21-06-2025,68.43,Delhivery
,895,895,25-09-2024,29-09-2024,258.35,DTDC
,896,896,29-06-2024,03-07-2024,184.37,Blue Dart
,897,897,05-06-2024,10-06-2024,161.99,Blue Dart
,898,898,03-03-2024,10-03-2024,245.78,Blue Dart
,899,899,20-01-2025,24-01-2025,284.67,Delhivery
,900,900,06-04-2025,12-04-2025,103.24,Ekart
,901,901,15-01-2025,22-01-2025,61.57,Ekart
,902,902,10-02-2024,15-02-2024,62.93,Blue Dart
,903,903,02-02-2025,05-02-2025,264.58,DTDC
,904,904,02-12-2024,06-12-2024,242.69,Ekart
,905,905,07-05-2024,14-05-2024,143.11,Delhivery
,906,906,01-05-2025,03-05-2025,205.59,Ekart
,907,907,21-06-2025,26-06-2025,236.58,Ekart
,908,908,13-06-2024,15-06-2024,289.32,Blue Dart
,909,909,04-03-2026,09-03-2026,113.66,DTDC
,910,910,12-03-2024,16-03-2024,88.01,DTDC
,911,911,02-02-2025,07-02-2025,126.7,Ekart
,912,912,16-10-2024,22-10-2024,276.76,DTDC
,913,913,04-04-2025,07-04-2025,285.82,Ekart
,914,914,06-12-2025,10-12-2025,60.6,Blue Dart
,915,915,19-05-2025,25-05-2025,153.4,DTDC
,916,916,17-07-2024,22-07-2024,41.72,Ekart
,917,917,28-06-2025,02-07-2025,82.27,Delhivery
,918,918,26-04-2024,01-05-2024,216.35,Ekart
,919,919,02-01-2024,09-01-2024,152.52,Ekart
,920,920,11-03-2026,16-03-2026,157.82,Ekart
,921,921,22-11-2024,29-11-2024,118.33,DTDC
,922,922,25-12-2025,28-12-2025,204.16,Blue Dart
,923,923,06-02-2025,10-02-2025,223.48,Delhivery
,924,924,27-04-2026,01-05-2026,298.4,Blue Dart
,925,925,14-08-2024,17-08-2024,285.13,Ekart
,926,926,29-12-2025,01-01-2026,112.03,Delhivery
,927,927,18-12-2024,21-12-2024,130.08,Delhivery
,928,928,01-03-2026,05-03-2026,67.76,Ekart
,929,929,04-04-2025,06-04-2025,98.25,DTDC
,930,930,28-07-2024,30-07-2024,264.82,Blue Dart
,931,931,29-03-2026,03-04-2026,41.34,Ekart
,932,932,23-02-2026,27-02-2026,159.78,DTDC
,933,933,15-11-2024,18-11-2024,55.96,Ekart
,934,934,29-03-2024,05-04-2024,147.58,Ekart
,935,935,21-11-2025,23-11-2025,146.78,DTDC
,936,936,28-03-2025,31-03-2025,239.38,Delhivery
,937,937,08-02-2026,14-02-2026,298.55,Blue Dart
,938,938,30-10-2025,04-11-2025,211.76,DTDC
,939,939,24-11-2025,01-12-2025,247.06,DTDC
,940,940,02-02-2025,09-02-2025,270.81,Delhivery
,941,941,25-09-2025,29-09-2025,241.26,Blue Dart
,942,942,17-09-2024,23-09-2024,171.01,Delhivery
,943,943,22-05-2025,28-05-2025,266.58,DTDC
,944,944,07-06-2025,13-06-2025,266.49,Delhivery
,945,945,05-01-2024,09-01-2024,48.25,Delhivery
,946,946,13-04-2025,19-04-2025,52.14,DTDC
,947,947,29-02-2024,07-03-2024,94.97,Delhivery
,948,948,18-04-2026,22-04-2026,113.82,Blue Dart
,949,949,09-01-2024,13-01-2024,145.7,DTDC
,950,950,31-10-2024,05-11-2024,96.44,DTDC
,951,951,10-04-2026,13-04-2026,190.46,Delhivery
,952,952,13-07-2024,20-07-2024,126.89,Delhivery
,953,953,06-01-2024,13-01-2024,144.35,Ekart
,954,954,27-12-2025,03-01-2026,81.54,Ekart
,955,955,01-02-2025,05-02-2025,276.6,Delhivery
,956,956,04-12-2025,09-12-2025,283.69,Blue Dart
,957,957,10-08-2024,14-08-2024,105.57,Ekart
,958,958,01-07-2025,05-07-2025,239.35,Ekart
,959,959,21-03-2025,23-03-2025,298.47,Blue Dart
,960,960,25-11-2024,27-11-2024,45.98,Delhivery
,961,961,17-04-2024,19-04-2024,241.9,Blue Dart
,962,962,31-05-2024,05-06-2024,169.17,Delhivery
,963,963,19-04-2026,24-04-2026,49.01,DTDC
,964,964,27-03-2025,30-03-2025,220.86,Ekart
,965,965,28-05-2024,01-06-2024,252.87,Ekart
,966,966,01-06-2025,04-06-2025,189.66,DTDC
,967,967,04-05-2024,11-05-2024,286.79,Blue Dart
,968,968,07-04-2025,11-04-2025,46.76,Blue Dart
,969,969,23-05-2026,26-05-2026,283.73,Blue Dart
,970,970,04-11-2025,08-11-2025,95.66,Ekart
